searge,name,side,desc
field_73178_j,netherNoiseGen1,2,A NoiseGeneratorOctaves used in generating nether terrain
field_73179_k,netherNoiseGen2,2,
field_73180_h,noiseData5,2,
field_73181_i,hellRNG,2,
field_73182_t,netherCaveGenerator,2,
field_73183_s,netherrackExclusivityNoise,2,Holds the noise used to determine whether something other than netherrack can be generated at a location
field_73184_r,gravelNoise,2,
field_73185_q,slowsandNoise,2,Holds the noise used to determine whether slowsand can be generated at a location
field_73186_p,noiseField,2,
field_73190_f,noiseData4,2,
field_73191_g,noiseData5,2,
field_73192_d,noiseData2,2,
field_73193_e,noiseData3,2,
field_73194_b,noiseGen5,2,
field_73195_c,noiseData1,2,
field_73196_a,noiseGen4,2,
field_73197_n,densities,2,
field_73198_o,biomesForGeneration,2,The biomes that are used to generate the chunk
field_73199_l,noiseGen3,2,
field_73200_m,endWorld,2,
field_73201_j,noiseGen1,2,
field_73202_k,noiseGen2,2,
field_73204_i,endRNG,2,
field_73212_b,noiseGen6,2,A NoiseGeneratorOctaves used in generating terrain
field_73213_c,mobSpawnerNoise,2,
field_73214_a,noiseGen5,2,A NoiseGeneratorOctaves used in generating terrain
field_73220_k,rand,2,RNG.
field_73223_w,mineshaftGenerator,2,Holds Mineshaft Generator
field_73224_v,villageGenerator,2,Holds Village Generator
field_73225_u,strongholdGenerator,2,Holds Stronghold Generator
field_73226_t,caveGenerator,2,
field_73227_s,stoneNoise,2,
field_73229_q,mapFeaturesEnabled,2,are map structures going to be generated (e.g. strongholds)
field_73230_p,worldObj,2,Reference to the World object.
field_73231_z,biomesForGeneration,2,The biomes that are used to generate the chunk
field_73232_y,ravineGenerator,2,Holds ravine generator
field_73233_x,scatteredFeatureGenerator,2,
field_73235_d,worldObj,2,Reference to the World object.
field_73236_b,chunkMapping,2,The mapping between ChunkCoordinates and Chunks that ChunkProviderClient maintains.
field_73237_c,chunkListing,2,"This may have been intended to be an iterable version of all currently loaded chunks (MultiplayerChunkCache), with identical contents to chunkMapping's values. However it is never actually added to."
field_73238_a,blankChunk,2,The completely empty chunk used by ChunkProviderClient when field_73236_b doesn't contain the requested coordinates.
field_73244_f,loadedChunkHashMap,2,
field_73245_g,loadedChunks,2,
field_73246_d,currentChunkProvider,2,
field_73247_e,currentChunkLoader,2,
field_73248_b,chunksToUnload,2,"used by unload100OldestChunks to iterate the loadedChunkHashMap for unload (underlying assumption, first in, first out)"
field_73249_c,defaultEmptyChunk,2,
field_73250_a,loadChunkOnProvideRequest,2,"if this is false, the defaultEmptyChunk will be returned by the provider"
field_73251_h,worldObj,2,
field_73260_f,flagsYAreasToUpdate,2,Integer field where each bit means to make update 16x16x16 division of chunk (from bottom).
field_73262_e,numberOfTilesToUpdate,2,
field_73263_b,playersWatchingChunk,2,
field_73264_c,chunkLocation,2,note: this is final
field_73265_a,playerManager,2,
field_73692_f,banEndDate,2,
field_73693_g,reason,2,
field_73694_d,banStartDate,2,
field_73695_e,bannedBy,2,
field_73697_c,username,2,
field_73698_a,dateFormat,2,
field_73713_b,fileName,2,
field_73714_c,listActive,2,set to true if not singlePlayer
field_73715_a,banList,2,
field_73716_a,server,2,Instance of MinecraftServer.
field_73725_b,mc,2,A reference to the Minecraft object.
field_73726_c,currentlyDisplayedText,2,The text currently displayed (i.e. the argument to the last call to printText or func_73722_d)
field_73735_i,zLevel,2,
field_73837_f,updateCounter,2,
field_73838_g,recordPlaying,2,The string specifying which record music is playing
field_73839_d,mc,2,
field_73840_e,persistantChatGUI,2,ChatGUI instance that retains all previous chat data
field_73841_b,itemRenderer,2,
field_73842_c,rand,2,
field_73843_a,prevVignetteBrightness,2,Previous frame vignette brightness (slowly changes by 1% each frame)
field_73844_j,recordIsPlaying,2,
field_73845_h,recordPlayingUpFor,2,How many ticks the record playing message will be displayed
field_73973_d,buttonResetDemo,2,
field_73974_b,updateCounter,2,Counts the number of screen updates.
field_73975_c,splashText,2,The splash message.
field_73976_a,rand,2,The RNG used by the Main Menu Screen.
field_73977_n,viewportTexture,2,Texture allocated for the current viewport of the main menu's panorama background.
field_73978_o,titlePanoramaPaths,2,An array of all the paths to the panorama pictures.
field_73979_m,panoramaTimer,2,"Timer used to rotate the panorama, increases every tick."
field_74267_a,mcServer,2,Reference to the MinecraftServer object.
field_74272_a,mcServer,2,Reference to the MinecraftServer object.
field_74274_a,mcServer,2,Reference to the MinecraftServer object.
field_74276_f,lastHRTime,2,"The time reported by the high-resolution clock at the last call of updateTimer(), in seconds"
field_74277_g,lastSyncSysClock,2,"The time reported by the system clock at the last sync, in milliseconds"
field_74278_d,timerSpeed,2,A multiplier to make the timer (and therefore the game) go faster or slower.  0.5 makes the game run at half-speed.
field_74279_e,elapsedPartialTicks,2,"How much time has elapsed since the last tick, in ticks (range: 0.0 - 1.0)."
field_74280_b,elapsedTicks,2,"How many full ticks have turned over since the last call to updateTimer(), capped at 10."
field_74281_c,renderPartialTicks,2,"How much time has elapsed since the last tick, in ticks, for use by display rendering routines (range: 0.0 - 1.0).  This field is frozen if the display is paused to eliminate jitter."
field_74282_a,ticksPerSecond,2,The number of timer ticks per second of real time
field_74283_j,timeSyncAdjustment,2,"A ratio used to sync the high-resolution clock to the system clock, updated once per second"
field_74284_h,lastSyncHRClock,2,"The time reported by the high-resolution clock at the last sync, in milliseconds"
field_74286_b,username,2,
field_74293_b,pixelBuffer,2,A buffer to hold pixel values returned by OpenGL.
field_74294_c,pixelValues,2,The built-up array that contains all the pixel values returned by OpenGL.
field_74295_a,dateFormat,2,
field_74310_D,keyBindChat,2,
field_74311_E,keyBindSneak,2,
field_74312_F,keyBindAttack,2,
field_74313_G,keyBindUseItem,2,
field_74314_A,keyBindJump,2,
field_74316_C,keyBindDrop,2,
field_74317_L,mc,2,
field_74318_M,difficulty,2,
field_74319_N,hideGUI,2,
field_74320_O,thirdPersonView,2,
field_74321_H,keyBindPlayerList,2,
field_74322_I,keyBindPickBlock,2,
field_74323_J,keyBindCommand,2,
field_74324_K,keyBindings,2,
field_74325_U,debugCamEnable,2,
field_74326_T,smoothCamera,2,Smooth Camera Toggle
field_74327_W,debugCamRate,2,Change rate for debug camera
field_74328_V,noclipRate,2,No clipping movement rate
field_74329_Q,showDebugProfilerChart,2,
field_74330_P,showDebugInfo,2,true if debug info should be displayed instead of version
field_74331_S,noclip,2,No clipping for singleplayer
field_74332_R,lastServer,2,The lastServer string.
field_74333_Y,gammaSetting,2,
field_74334_X,fovSetting,2,
field_74335_Z,guiScale,2,GUI scale
field_74336_f,viewBobbing,2,
field_74337_g,anaglyph,2,
field_74338_d,invertMouse,2,
field_74341_c,mouseSensitivity,2,
field_74343_n,chatVisibility,2,
field_74344_o,chatColours,2,
field_74345_l,clouds,2,Clouds flag
field_74347_j,fancyGraphics,2,
field_74348_k,ambientOcclusion,2,Smooth Lighting
field_74349_h,advancedOpengl,2,Advanced OpenGL
field_74350_i,limitFramerate,2,
field_74351_w,keyBindForward,2,
field_74352_v,enableVsync,2,
field_74353_u,fullScreen,2,
field_74354_ai,optionsFile,2,
field_74355_t,snooperEnabled,2,
field_74356_s,serverTextures,2,
field_74357_r,chatOpacity,2,
field_74358_q,chatLinksPrompt,2,
field_74359_p,chatLinks,2,
field_74362_aa,particleSetting,2,"Determines amount of particles. 0 = All, 1 = Decreased, 2 = Minimal"
field_74363_ab,language,2,Game settings language
field_74364_ag,PARTICLES,2,
field_74366_z,keyBindRight,2,
field_74367_ae,GUISCALES,2,GUI scale values
field_74368_y,keyBindBack,2,
field_74370_x,keyBindLeft,2,
field_74375_b,deltaY,2,Mouse delta Y this frame
field_74377_a,deltaX,2,Mouse delta X this frame
field_74385_A,enumFloat,2,
field_74386_B,enumBoolean,2,
field_74387_C,enumString,2,
field_74421_a,mc,2,Reference to the Minecraft object.
field_74500_a,mc,2,Reference to the Minecraft object.
field_74503_a,mc,2,Reference to the Minecraft object.
field_74512_d,keyCode,2,
field_74513_e,pressed,2,because _303 wanted me to call it that(Caironater)
field_74514_b,hash,2,
field_74515_c,keyDescription,2,
field_74516_a,keybindArray,2,
field_74522_a,colorBuffer,2,Float buffer used to set OpenGL material colors
field_74530_b,listDummy,2,
field_74531_a,mapDisplayLists,2,
field_74532_a,mc,2,A reference to the Minecraft object.
field_74536_a,mc,2,Minecraft instance
field_74541_b,lineString,2,
field_74542_c,chatLineID,2,"int value to refer to existing Chat Lines, can be 0 which means unreferrable"
field_74543_a,updateCounterCreated,2,GUI Update Counter value this Line was created at
field_74586_f,rotationZ,2,The Z component of the entity's yaw rotation
field_74587_g,rotationYZ,2,The Y component (scaled along the Z axis) of the entity's pitch rotation
field_74588_d,rotationX,2,The X component of the entity's yaw rotation
field_74589_e,rotationXZ,2,The combined X and Z components of the entity's pitch rotation
field_74590_b,objectY,2,The calculated view object Y coordinate
field_74591_c,objectZ,2,The calculated view object Z coordinate
field_74592_a,objectX,2,The calculated view object X coordinate
field_74593_l,objectCoords,2,The computed view object coordinates
field_74594_j,modelview,2,The current GL modelview matrix
field_74595_k,projection,2,The current GL projection matrix
field_74596_h,rotationXY,2,The Y component (scaled along the X axis) of the entity's pitch rotation
field_74597_i,viewport,2,The current GL viewport
field_74746_b,tagType,2,The type byte for the tags in the list - they must all be of the same type.
field_74747_a,tagList,2,The array list containing the tags encapsulated in this list.
field_74748_a,data,2,The integer value for the tag.
field_74749_a,intArray,2,The array of saved integers
field_74750_a,data,2,The float value for the tag.
field_74751_a,data,2,The string value for the tag (cannot be empty).
field_74752_a,data,2,The short value for the tag.
field_74753_a,data,2,The long value for the tag.
field_74754_a,byteArray,2,The byte array stored in the tag.
field_74755_a,data,2,The double value for the tag.
field_74756_a,data,2,The byte value for the tag.
field_74784_a,tagMap,2,"The key-value pairs for the tag. Each key is a UTF string, each value is a tag."
field_74816_c,languageList,2,
field_74817_a,instance,2,Is the private singleton instance of StringTranslate.
field_74839_a,localizedName,2,
field_74845_a,errorObjects,2,
field_74885_f,coordBaseMode,2,switches the Coordinate System base off the Bounding Box
field_74886_g,componentType,2,The type ID of this component.
field_74887_e,boundingBox,2,
field_74896_a,villagersSpawned,2,The number of villagers that have been spawned in this component.
field_74909_b,isTallHouse,2,
field_74910_c,tablePosition,2,
field_74913_b,isRoofAccessible,2,
field_74917_c,hasMadeChest,2,
field_74918_a,villageBlacksmithChestContents,2,List of items that Village's Blacksmith chest can contain.
field_74926_d,structVillagePieceWeight,2,
field_74927_b,inDesert,2,Boolean that determines if the village is in a desert or not.
field_74928_c,terrainType,2,"World terrain type, 0 for normal, 1 for flap map"
field_74929_a,worldChunkMngr,2,
field_74931_h,structureVillageWeightedPieceList,2,"Contains List of all spawnable Structure Piece Weights. If no more Pieces of a type can be spawned, they are removed from this list"
field_74934_a,averageGroundLevel,2,
field_74937_b,scatteredFeatureSizeY,2,The size of the bounding box for this feature in the Y axis
field_74938_c,scatteredFeatureSizeZ,2,The size of the bounding box for this feature in the Z axis
field_74939_a,scatteredFeatureSizeX,2,The size of the bounding box for this feature in the X axis
field_74941_i,itemsToGenerateInTemple,2,List of items to generate in chests of Temples.
field_74942_n,junglePyramidsRandomScatteredStones,2,List of random stones to be generated in the Jungle Pyramid.
field_74943_l,junglePyramidsChestContents,2,List of Chest contents to be generated in the Jungle Pyramid chests.
field_74944_m,junglePyramidsDispenserContents,2,List of Dispenser contents to be generated in the Jungle Pyramid dispensers.
field_74949_a,roomsLinkedToTheRoom,2,List of other Mineshaft components linked to this room.
field_74952_b,isMultipleFloors,2,
field_74953_a,corridorDirection,2,
field_74955_d,sectionCount,2,A count of the different sections of this mine. The space between ceiling supports.
field_74956_b,hasSpiders,2,
field_74957_c,spawnerPlaced,2,
field_74958_a,hasRails,2,
field_74968_b,primaryWeights,2,Contains the list of valid piece weights for the set of nether bridge structure pieces.
field_74969_c,secondaryWeights,2,Contains the list of valid piece weights for the secondary set of nether bridge structure pieces.
field_74970_a,netherBridgePieceWeight,2,Instance of StructureNetherBridgePieceWeight.
